RowID,OrderID,OrderDate,ShipDate,ShipDays,CustomerID,ProductKey,GeographyKey,ShipModeKey,Sales
7285,CA-2024-169439,2024-09-09,2024-09-13,4,LC-17140,187,277,4,66.112
1213,US-2024-118087,2024-09-09,2024-09-13,4,SP-20620,79,303,4,141.372
1214,US-2024-118087,2024-09-09,2024-09-13,4,SP-20620,852,303,4,3.036
1215,US-2024-118087,2024-09-09,2024-09-13,4,SP-20620,756,303,4,4.503
1216,US-2024-118087,2024-09-09,2024-09-13,4,SP-20620,622,303,4,4.672
1217,US-2024-118087,2024-09-09,2024-09-13,4,SP-20620,1587,303,4,95.88
1218,US-2024-118087,2024-09-09,2024-09-13,4,SP-20620,215,303,4,17.024
1219,US-2024-118087,2024-09-09,2024-09-13,4,SP-20620,1596,303,4,258.696
1220,US-2024-118087,2024-09-09,2024-09-13,4,SP-20620,1860,303,4,1931.958
7719,US-2024-146213,2024-09-09,2024-09-14,5,MC-17605,1588,496,4,159.96
5217,US-2024-159562,2024-09-09,2024-09-15,6,JB-16000,863,80,4,17.48
1959,CA-2024-110905,2024-09-10,2024-09-15,5,RW-19690,648,108,3,16.2
1960,CA-2024-110905,2024-09-10,2024-09-15,5,RW-19690,449,108,3,33.99
1961,CA-2024-110905,2024-09-10,2024-09-15,5,RW-19690,1525,108,3,296.85
1962,CA-2024-110905,2024-09-10,2024-09-15,5,RW-19690,1504,108,3,112.8
1963,CA-2024-110905,2024-09-10,2024-09-15,5,RW-19690,799,108,3,13.71
1964,CA-2024-110905,2024-09-10,2024-09-15,5,RW-19690,1237,108,3,24.9
1965,CA-2024-110905,2024-09-10,2024-09-15,5,RW-19690,1361,108,3,286.29
1966,CA-2024-110905,2024-09-10,2024-09-15,5,RW-19690,392,108,3,24.18
42,CA-2024-120999,2024-09-10,2024-09-15,5,LC-16930,1829,20,4,147.168
3178,CA-2024-122280,2024-09-10,2024-09-10,0,SH-20395,1087,264,1,18.76
6886,CA-2024-123036,2024-09-10,2024-09-17,7,HA-14905,1580,294,4,37.056
6887,CA-2024-123036,2024-09-10,2024-09-17,7,HA-14905,1741,294,4,259.896
4926,CA-2024-126438,2024-09-10,2024-09-13,3,AR-10345,543,224,2,14.88
1848,CA-2024-128370,2024-09-10,2024-09-10,0,FH-14275,52,494,1,362.352
1849,CA-2024-128370,2024-09-10,2024-09-10,0,FH-14275,693,494,1,7.184
5370,CA-2024-147403,2024-09-10,2024-09-13,3,KH-16630,1167,274,2,85.056
2847,CA-2024-152093,2024-09-10,2024-09-15,5,SN-20560,730,10,4,762.594
5894,CA-2024-159954,2024-09-10,2024-09-14,4,SS-20410,853,370,4,2.78
553,CA-2024-112774,2024-09-11,2024-09-12,1,RC-19960,257,343,2,34.504
4368,CA-2024-117044,2024-09-11,2024-09-13,2,HA-14920,917,9,3,10.528
4369,CA-2024-117044,2024-09-11,2024-09-13,2,HA-14920,1190,9,3,20.544
2902,CA-2024-124898,2024-09-11,2024-09-15,4,DB-12910,1199,371,4,184.66
9333,CA-2024-127726,2024-09-11,2024-09-13,2,SS-20410,438,381,3,195.68
9334,CA-2024-127726,2024-09-11,2024-09-13,2,SS-20410,915,381,3,14.2
5270,CA-2024-144484,2024-09-11,2024-09-11,0,CB-12025,145,529,1,32.36
5271,CA-2024-144484,2024-09-11,2024-09-11,0,CB-12025,467,529,1,406.6
3042,CA-2024-149559,2024-09-11,2024-09-12,1,KF-16285,1265,493,1,12.96
3043,CA-2024-149559,2024-09-11,2024-09-12,1,KF-16285,861,493,1,22.18
3044,CA-2024-149559,2024-09-11,2024-09-12,1,KF-16285,110,493,1,2054.272
9081,CA-2024-166898,2024-09-11,2024-09-13,2,KH-16630,1816,535,3,143.952
9082,CA-2024-166898,2024-09-11,2024-09-13,2,KH-16630,1182,535,3,19.44
6232,US-2024-142188,2024-09-11,2024-09-11,0,JF-15415,121,624,1,177.568
6233,US-2024-142188,2024-09-11,2024-09-11,0,JF-15415,1299,624,1,19.44
6234,US-2024-142188,2024-09-11,2024-09-11,0,JF-15415,1154,624,1,71.28
6235,US-2024-142188,2024-09-11,2024-09-11,0,JF-15415,785,624,1,1471.96
6236,US-2024-142188,2024-09-11,2024-09-11,0,JF-15415,1891,624,1,79.96
9282,US-2024-152898,2024-09-11,2024-09-15,4,CB-12025,460,443,4,67.9
7493,US-2024-160836,2024-09-11,2024-09-16,5,CC-12475,1219,155,4,10.272
7494,US-2024-160836,2024-09-11,2024-09-16,5,CC-12475,341,155,4,512.19
7495,US-2024-160836,2024-09-11,2024-09-16,5,CC-12475,419,155,4,1.556
1510,CA-2024-103611,2024-09-12,2024-09-15,3,JM-15535,220,497,2,8.36
5182,CA-2024-108749,2024-09-12,2024-09-15,3,DJ-13510,1281,311,2,45.36
5183,CA-2024-108749,2024-09-12,2024-09-15,3,DJ-13510,670,311,2,45.78
2077,CA-2024-140676,2024-09-12,2024-09-15,3,BF-11080,1035,211,2,39.9
2078,CA-2024-140676,2024-09-12,2024-09-15,3,BF-11080,435,211,2,90.86
2079,CA-2024-140676,2024-09-12,2024-09-15,3,BF-11080,1203,211,2,94.85
5225,US-2024-109582,2024-09-12,2024-09-17,5,JM-15865,1060,497,3,166.44
7664,CA-2024-139493,2024-09-13,2024-09-19,6,SG-20605,547,396,4,15.92
9594,CA-2024-108931,2024-09-14,2024-09-19,5,HZ-14950,1248,264,4,8.56
9595,CA-2024-108931,2024-09-14,2024-09-19,5,HZ-14950,1255,264,4,11.56
72,CA-2024-114440,2024-09-14,2024-09-17,3,TB-21520,1113,73,3,19.05
8772,CA-2024-115882,2024-09-14,2024-09-17,3,DB-13555,385,411,2,942.784
8773,CA-2024-115882,2024-09-14,2024-09-17,3,DB-13555,1256,411,2,74.352
4430,CA-2024-147725,2024-09-14,2024-09-14,0,LT-17110,522,246,1,70.95
9579,CA-2024-152975,2024-09-14,2024-09-16,2,RB-19705,1883,265,2,1079.85
9580,CA-2024-152975,2024-09-14,2024-09-16,2,RB-19705,1410,265,2,70.98
9581,CA-2024-152975,2024-09-14,2024-09-16,2,RB-19705,526,265,2,29.95
9582,CA-2024-152975,2024-09-14,2024-09-16,2,RB-19705,123,265,2,589.41
6810,CA-2024-156237,2024-09-14,2024-09-15,1,PS-18760,747,304,2,3.882
6811,CA-2024-156237,2024-09-14,2024-09-15,1,PS-18760,1691,304,2,12.585
6812,CA-2024-156237,2024-09-14,2024-09-15,1,PS-18760,125,304,2,113.372
6813,CA-2024-156237,2024-09-14,2024-09-15,1,PS-18760,670,304,2,18.312
6814,CA-2024-156237,2024-09-14,2024-09-15,1,PS-18760,319,304,2,127.936
6815,CA-2024-156237,2024-09-14,2024-09-15,1,PS-18760,1676,304,2,241.17
6222,US-2024-157224,2024-09-14,2024-09-18,4,JB-16000,967,498,3,56.7
1538,CA-2024-121888,2024-09-15,2024-09-17,2,CL-11890,1764,221,3,39.99
1539,CA-2024-121888,2024-09-15,2024-09-17,2,CL-11890,490,221,3,16.28
1540,CA-2024-121888,2024-09-15,2024-09-17,2,CL-11890,2,221,3,782.94
1541,CA-2024-121888,2024-09-15,2024-09-17,2,CL-11890,846,221,3,242.48
6756,CA-2024-124205,2024-09-15,2024-09-19,4,TC-21145,173,242,4,47.4
6757,CA-2024-124205,2024-09-15,2024-09-19,4,TC-21145,134,242,4,512.96
6758,CA-2024-124205,2024-09-15,2024-09-19,4,TC-21145,1831,242,4,395.94
6759,CA-2024-124205,2024-09-15,2024-09-19,4,TC-21145,1331,242,4,81.96
8696,CA-2024-127096,2024-09-15,2024-09-17,2,CS-12400,347,528,3,300.904
439,CA-2024-130043,2024-09-15,2024-09-19,4,BB-11545,1157,155,4,31.872
903,CA-2024-132353,2024-09-15,2024-09-17,2,DB-13060,1731,10,2,323.976
7735,CA-2024-134418,2024-09-15,2024-09-20,5,GM-14500,497,623,4,12.42
7920,CA-2024-139822,2024-09-15,2024-09-21,6,Dp-13240,1345,204,4,38.62
7921,CA-2024-139822,2024-09-15,2024-09-21,6,Dp-13240,1582,204,4,59.98
6133,CA-2024-145737,2024-09-15,2024-09-20,5,AB-10165,1153,431,4,163.96
6975,CA-2024-146185,2024-09-15,2024-09-19,4,CC-12145,620,156,4,31.744
627,CA-2024-163020,2024-09-15,2024-09-19,4,MO-17800,279,262,4,35.56
8045,CA-2024-165008,2024-09-15,2024-09-17,2,DO-13645,703,607,3,295.056
6516,US-2024-116652,2024-09-15,2024-09-19,4,RD-19480,113,530,4,218.352
6517,US-2024-116652,2024-09-15,2024-09-19,4,RD-19480,305,530,4,529.9
6518,US-2024-116652,2024-09-15,2024-09-19,4,RD-19480,613,530,4,99.3
6519,US-2024-116652,2024-09-15,2024-09-19,4,RD-19480,400,530,4,108.96
6520,US-2024-116652,2024-09-15,2024-09-19,4,RD-19480,715,530,4,2.688
5991,US-2024-163300,2024-09-15,2024-09-21,6,ES-14020,736,499,4,2357.488
5992,US-2024-163300,2024-09-15,2024-09-21,6,ES-14020,1826,499,4,369.544
5993,US-2024-163300,2024-09-15,2024-09-21,6,ES-14020,64,499,4,184.752
5984,CA-2024-112984,2024-09-16,2024-09-18,2,EH-14185,1190,305,3,20.544
275,CA-2024-118136,2024-09-16,2024-09-17,1,BB-10990,1040,485,2,8.82
276,CA-2024-118136,2024-09-16,2024-09-17,1,BB-10990,581,485,2,5.98
9337,CA-2024-130715,2024-09-16,2024-09-20,4,CY-12745,936,529,4,17.9
3034,CA-2024-134173,2024-09-16,2024-09-21,5,AB-10060,1306,305,4,20.736
3457,CA-2024-136448,2024-09-16,2024-09-18,2,AS-10090,1539,305,2,71.976
3458,CA-2024-136448,2024-09-16,2024-09-18,2,AS-10090,214,305,2,22.512
3459,CA-2024-136448,2024-09-16,2024-09-18,2,AS-10090,705,305,2,3.444
3460,CA-2024-136448,2024-09-16,2024-09-18,2,AS-10090,742,305,2,538.194
3461,CA-2024-136448,2024-09-16,2024-09-18,2,AS-10090,1522,305,2,47.984
726,CA-2024-144113,2024-09-16,2024-09-20,4,JF-15355,884,128,4,17.568
727,CA-2024-144113,2024-09-16,2024-09-20,4,JF-15355,1755,128,4,55.992
7450,CA-2024-105669,2024-09-17,2024-09-22,5,SJ-20125,605,153,3,9.912
7451,CA-2024-105669,2024-09-17,2024-09-22,5,SJ-20125,89,153,3,318.43
7452,CA-2024-105669,2024-09-17,2024-09-22,5,SJ-20125,856,153,3,5.8
7453,CA-2024-105669,2024-09-17,2024-09-22,5,SJ-20125,1846,153,3,1415.76
2652,CA-2024-112515,2024-09-17,2024-09-21,4,AS-10225,692,606,3,10.776
2653,CA-2024-112515,2024-09-17,2024-09-21,4,AS-10225,664,606,3,11.784
2654,CA-2024-112515,2024-09-17,2024-09-21,4,AS-10225,1066,606,3,164.88
2655,CA-2024-112515,2024-09-17,2024-09-21,4,AS-10225,18,606,3,1292.94
2656,CA-2024-112515,2024-09-17,2024-09-21,4,AS-10225,754,606,3,25.584
2657,CA-2024-112515,2024-09-17,2024-09-21,4,AS-10225,1378,606,3,261.74
2658,CA-2024-112515,2024-09-17,2024-09-21,4,AS-10225,1005,606,3,14.4
8878,CA-2024-126928,2024-09-17,2024-09-23,6,GZ-14470,1674,244,4,480.0
8879,CA-2024-126928,2024-09-17,2024-09-23,6,GZ-14470,1411,244,4,34.05
2268,CA-2024-137470,2024-09-17,2024-09-17,0,TP-21415,1252,625,1,12.96
9726,CA-2024-142293,2024-09-17,2024-09-20,3,SC-20380,1539,567,2,89.97
2304,CA-2024-157931,2024-09-17,2024-09-22,5,MO-17800,67,375,3,723.92
2305,CA-2024-157931,2024-09-17,2024-09-22,5,MO-17800,1054,375,3,106.32
142,CA-2024-106180,2024-09-18,2024-09-23,5,SH-19975,595,530,4,8.82
143,CA-2024-106180,2024-09-18,2024-09-23,5,SH-19975,875,530,4,10.86
144,CA-2024-106180,2024-09-18,2024-09-23,5,SH-19975,1173,530,4,143.7
2823,CA-2024-131016,2024-09-18,2024-09-20,2,DC-12850,563,127,2,8.928
2824,CA-2024-131016,2024-09-18,2024-09-20,2,DC-12850,1313,127,2,47.584
760,CA-2024-133333,2024-09-18,2024-09-22,4,BF-11020,1033,185,4,22.72
5324,CA-2024-134439,2024-09-18,2024-09-23,5,TM-21010,1035,110,3,15.96
7732,CA-2024-140508,2024-09-18,2024-09-21,3,PA-19060,880,142,2,114.848
3913,CA-2024-148068,2024-09-18,2024-09-25,7,MM-18280,1275,265,4,19.44
3914,CA-2024-148068,2024-09-18,2024-09-25,7,MM-18280,323,265,4,9.82
6890,CA-2024-164756,2024-09-18,2024-09-22,4,SS-20140,1774,371,4,95.68
6891,CA-2024-164756,2024-09-18,2024-09-22,4,SS-20140,1083,371,4,50.96
6892,CA-2024-164756,2024-09-18,2024-09-22,4,SS-20140,551,371,4,113.94
6893,CA-2024-164756,2024-09-18,2024-09-22,4,SS-20140,1266,371,4,25.92
6894,CA-2024-164756,2024-09-18,2024-09-22,4,SS-20140,280,371,4,20.32
6895,CA-2024-164756,2024-09-18,2024-09-22,4,SS-20140,1713,371,4,411.98
6896,CA-2024-164756,2024-09-18,2024-09-22,4,SS-20140,1465,371,4,34.48
6897,CA-2024-164756,2024-09-18,2024-09-22,4,SS-20140,1179,371,4,244.55
5412,CA-2024-166856,2024-09-18,2024-09-22,4,TS-21505,841,585,4,10.08
5413,CA-2024-166856,2024-09-18,2024-09-22,4,TS-21505,1519,585,4,101.34
6721,CA-2024-102974,2024-09-19,2024-09-24,5,DP-13105,1585,496,4,149.95
6722,CA-2024-102974,2024-09-19,2024-09-24,5,DP-13105,513,496,4,23.32
6723,CA-2024-102974,2024-09-19,2024-09-24,5,DP-13105,580,496,4,16.74
44,CA-2024-139619,2024-09-19,2024-09-23,4,ES-14080,1318,348,4,95.616
6770,CA-2024-139787,2024-09-19,2024-09-23,4,JP-16135,625,371,4,35.4
6119,CA-2024-143378,2024-09-19,2024-09-25,6,JR-16210,1799,597,4,191.976
6120,CA-2024-143378,2024-09-19,2024-09-25,6,JR-16210,613,597,4,23.832
6121,CA-2024-143378,2024-09-19,2024-09-25,6,JR-16210,265,597,4,409.216
6122,CA-2024-143378,2024-09-19,2024-09-25,6,JR-16210,26,597,4,72.588
6971,CA-2024-153822,2024-09-19,2024-09-25,6,AB-10105,1321,456,4,12.624
6972,CA-2024-153822,2024-09-19,2024-09-25,6,AB-10105,1615,456,4,89.584
6973,CA-2024-153822,2024-09-19,2024-09-25,6,AB-10105,1846,456,4,471.92
6974,CA-2024-153822,2024-09-19,2024-09-25,6,AB-10105,802,456,4,18.18
7791,CA-2024-160801,2024-09-19,2024-09-19,0,FG-14260,660,302,1,4.842
6490,US-2024-148866,2024-09-19,2024-09-24,5,JM-15535,1302,263,4,32.4
6091,CA-2024-100111,2024-09-20,2024-09-26,6,SV-20365,111,265,4,272.646
6092,CA-2024-100111,2024-09-20,2024-09-26,6,SV-20365,1554,265,4,212.8
6093,CA-2024-100111,2024-09-20,2024-09-26,6,SV-20365,1107,265,4,38.52
6094,CA-2024-100111,2024-09-20,2024-09-26,6,SV-20365,1606,265,4,72.64
6095,CA-2024-100111,2024-09-20,2024-09-26,6,SV-20365,1411,265,4,45.4
6096,CA-2024-100111,2024-09-20,2024-09-26,6,SV-20365,1031,265,4,13.76
6097,CA-2024-100111,2024-09-20,2024-09-26,6,SV-20365,77,265,4,80.991
6098,CA-2024-100111,2024-09-20,2024-09-26,6,SV-20365,807,265,4,11.784
6099,CA-2024-100111,2024-09-20,2024-09-26,6,SV-20365,920,265,4,4.36
6100,CA-2024-100111,2024-09-20,2024-09-26,6,SV-20365,96,265,4,2888.127
6101,CA-2024-100111,2024-09-20,2024-09-26,6,SV-20365,1725,265,4,1299.66
6102,CA-2024-100111,2024-09-20,2024-09-26,6,SV-20365,86,265,4,2254.41
6103,CA-2024-100111,2024-09-20,2024-09-26,6,SV-20365,1834,265,4,104.85
6104,CA-2024-100111,2024-09-20,2024-09-26,6,SV-20365,1550,265,4,59.97
4263,CA-2024-123351,2024-09-21,2024-09-25,4,KT-16480,388,371,4,80.48
5401,CA-2024-132262,2024-09-21,2024-09-23,2,ML-18265,1613,623,2,71.98
5402,CA-2024-132262,2024-09-21,2024-09-23,2,ML-18265,1537,623,2,79.98
8524,CA-2024-133074,2024-09-21,2024-09-25,4,DB-13615,1035,528,4,55.86
796,CA-2024-151428,2024-09-21,2024-09-26,5,RH-19495,677,95,4,20.16
7338,CA-2024-165155,2024-09-21,2024-09-23,2,BM-11575,1426,498,2,15.51
4757,CA-2024-169817,2024-09-21,2024-09-25,4,EB-13870,793,305,4,1.908
6004,US-2024-146878,2024-09-21,2024-09-27,6,DL-12865,703,349,4,12.294
5546,CA-2024-102967,2024-09-22,2024-09-26,4,MG-17890,1427,232,4,67.4
9055,CA-2024-117009,2024-09-22,2024-09-28,6,BK-11260,1467,535,4,21.96
5065,CA-2024-122196,2024-09-22,2024-09-24,2,CA-12265,1763,207,2,391.98
5707,CA-2024-136000,2024-09-22,2024-09-25,3,SC-20440,753,262,3,40.176
1803,CA-2024-158379,2024-09-22,2024-09-26,4,JA-15970,719,303,3,5.607
1804,CA-2024-158379,2024-09-22,2024-09-26,4,JA-15970,1472,303,3,4663.736
1805,CA-2024-158379,2024-09-22,2024-09-26,4,JA-15970,1544,303,3,79.984
3849,CA-2024-161053,2024-09-22,2024-09-23,1,JE-15745,782,323,2,691.96
3850,CA-2024-161053,2024-09-22,2024-09-23,1,JE-15745,1623,323,2,34.95
7038,CA-2024-161970,2024-09-22,2024-09-27,5,PB-19105,1292,377,4,12.96
7039,CA-2024-161970,2024-09-22,2024-09-27,5,PB-19105,644,377,4,17.94
9408,CA-2024-162789,2024-09-22,2024-09-24,2,LC-17140,1626,265,3,1071.0
9409,CA-2024-162789,2024-09-22,2024-09-24,2,LC-17140,200,265,3,12.07
1784,CA-2024-166317,2024-09-22,2024-09-26,4,JE-15610,1205,189,4,219.84
1785,CA-2024-166317,2024-09-22,2024-09-26,4,JE-15610,1524,189,4,98.16
1786,CA-2024-166317,2024-09-22,2024-09-26,4,JE-15610,650,189,4,33.04
1787,CA-2024-166317,2024-09-22,2024-09-26,4,JE-15610,1712,189,4,86.97
2123,CA-2024-167381,2024-09-22,2024-09-24,2,EH-14005,26,74,3,241.96
2124,CA-2024-167381,2024-09-22,2024-09-24,2,EH-14005,1002,74,3,27.72
4428,US-2024-103226,2024-09-22,2024-09-28,6,DW-13195,1098,583,4,27.18
3211,US-2024-108245,2024-09-22,2024-09-27,5,SH-19975,899,169,4,13.392
3212,US-2024-108245,2024-09-22,2024-09-27,5,SH-19975,794,169,4,11.228
9253,CA-2024-102309,2024-09-23,2024-09-25,2,DO-13645,1588,327,3,199.95
9254,CA-2024-102309,2024-09-23,2024-09-25,2,DO-13645,1299,327,3,12.96
9627,CA-2024-103520,2024-09-23,2024-09-25,2,MH-17785,1159,162,2,9.248
1970,CA-2024-117485,2024-09-23,2024-09-29,6,BD-11320,1505,120,4,291.96
3798,CA-2024-121314,2024-09-23,2024-09-26,3,BE-11410,1206,350,2,251.64
1269,CA-2024-121412,2024-09-23,2024-09-27,4,BG-11695,151,562,4,29.328
9324,CA-2024-121853,2024-09-23,2024-09-29,6,DB-13660,1170,497,4,211.04
9325,CA-2024-121853,2024-09-23,2024-09-29,6,DB-13660,90,497,4,594.816
9326,CA-2024-121853,2024-09-23,2024-09-29,6,DB-13660,787,497,4,72.96
3372,CA-2024-123778,2024-09-23,2024-09-30,7,BS-11755,661,530,4,25.824
3373,CA-2024-123778,2024-09-23,2024-09-30,7,BS-11755,388,530,4,160.96
1078,CA-2024-132521,2024-09-23,2024-09-25,2,DW-13540,406,624,3,119.96
1079,CA-2024-132521,2024-09-23,2024-09-25,2,DW-13540,1421,624,3,31.44
1080,CA-2024-132521,2024-09-23,2024-09-25,2,DW-13540,697,624,3,6.88
2329,CA-2024-138422,2024-09-23,2024-09-26,3,KN-16705,911,558,2,14.352
5415,US-2024-125647,2024-09-23,2024-09-28,5,LC-16870,429,10,4,73.176
5416,US-2024-125647,2024-09-23,2024-09-28,5,LC-16870,1290,10,4,20.736
5417,US-2024-125647,2024-09-23,2024-09-28,5,LC-16870,1814,10,4,39.984
3176,US-2024-132059,2024-09-23,2024-09-29,6,AP-10915,4,558,4,180.588
3177,US-2024-132059,2024-09-23,2024-09-29,6,AP-10915,1484,558,4,47.984
718,CA-2024-108910,2024-09-24,2024-09-29,5,KC-16540,262,292,4,103.056
3588,CA-2024-121839,2024-09-24,2024-09-28,4,MH-18115,1725,287,4,1169.694
6041,CA-2024-122364,2024-09-24,2024-09-29,5,FA-14230,1882,495,4,859.2
6042,CA-2024-122364,2024-09-24,2024-09-29,5,FA-14230,1692,495,4,506.28
9694,CA-2024-130148,2024-09-24,2024-09-28,4,NK-18490,1043,529,3,31.08
9695,CA-2024-130148,2024-09-24,2024-09-28,4,NK-18490,1462,529,3,7.3
7923,CA-2024-134096,2024-09-24,2024-09-29,5,PP-18955,1880,341,4,383.96
7924,CA-2024-134096,2024-09-24,2024-09-29,5,PP-18955,848,341,4,15.57
3494,CA-2024-142034,2024-09-24,2024-09-28,4,KB-16240,1514,97,4,72.0
3495,CA-2024-142034,2024-09-24,2024-09-28,4,KB-16240,1497,97,4,655.9
3496,CA-2024-142034,2024-09-24,2024-09-28,4,KB-16240,53,97,4,603.92
8485,CA-2024-142391,2024-09-24,2024-09-24,0,PB-19150,139,625,1,199.8
634,CA-2024-144694,2024-09-24,2024-09-26,2,BD-11605,1620,351,3,17.88
635,CA-2024-144694,2024-09-24,2024-09-26,2,BD-11605,1017,351,3,235.944
9353,CA-2024-148411,2024-09-24,2024-09-26,2,RO-19780,90,9,2,520.464
9354,CA-2024-148411,2024-09-24,2024-09-26,2,RO-19780,1137,9,2,11.424
5595,CA-2024-160325,2024-09-24,2024-09-24,0,BP-11095,1827,224,1,391.98
5596,CA-2024-160325,2024-09-24,2024-09-24,0,BP-11095,1881,224,1,437.85
5184,CA-2024-163335,2024-09-24,2024-09-27,3,AG-10675,1352,371,2,40.29
5185,CA-2024-163335,2024-09-24,2024-09-27,3,AG-10675,679,371,2,38.71
8834,US-2024-132675,2024-09-24,2024-09-28,4,KF-16285,1426,376,4,15.51
8835,US-2024-132675,2024-09-24,2024-09-28,4,KF-16285,1835,376,4,89.9
8836,US-2024-132675,2024-09-24,2024-09-28,4,KF-16285,502,376,4,14.28
8837,US-2024-132675,2024-09-24,2024-09-28,4,KF-16285,496,376,4,12.72
8838,US-2024-132675,2024-09-24,2024-09-28,4,KF-16285,1023,376,4,15.75
7086,CA-2024-112004,2024-09-25,2024-09-28,3,AH-10075,691,300,2,8.595
7087,CA-2024-112004,2024-09-25,2024-09-28,3,AH-10075,1463,300,2,190.896
5715,CA-2024-116939,2024-09-25,2024-09-29,4,AG-10900,1420,443,4,177.55
7871,CA-2024-122112,2024-09-25,2024-09-29,4,CA-11965,896,286,4,24.448
362,CA-2024-144904,2024-09-25,2024-10-01,6,KW-16435,1013,262,4,20.7
363,CA-2024-144904,2024-09-25,2024-10-01,6,KW-16435,67,262,4,488.646
364,CA-2024-144904,2024-09-25,2024-10-01,6,KW-16435,584,262,4,5.56
365,CA-2024-144904,2024-09-25,2024-10-01,6,KW-16435,228,262,4,47.12
2035,CA-2024-162481,2024-09-25,2024-09-29,4,CT-11995,650,95,4,8.26
2036,CA-2024-162481,2024-09-25,2024-09-29,4,CT-11995,77,95,4,269.97
3143,CA-2024-162572,2024-09-25,2024-09-27,2,RB-19360,1522,276,3,119.96
3144,CA-2024-162572,2024-09-25,2024-09-27,2,RB-19360,560,276,3,10.608
5152,CA-2024-169929,2024-09-25,2024-09-28,3,LS-17200,1374,576,2,39.9
4564,CA-2024-129490,2024-09-26,2024-09-30,4,SJ-20125,123,352,4,419.136
7763,CA-2024-156391,2024-09-26,2024-09-28,2,SL-20155,617,596,2,2.224
7527,US-2024-106145,2024-09-26,2024-09-26,0,RA-19885,897,528,1,71.88
7528,US-2024-106145,2024-09-26,2024-09-26,0,RA-19885,298,528,1,9.24
7529,US-2024-106145,2024-09-26,2024-09-26,0,RA-19885,1155,528,1,35.88
7530,US-2024-106145,2024-09-26,2024-09-26,0,RA-19885,845,528,1,17.04
7531,US-2024-106145,2024-09-26,2024-09-26,0,RA-19885,729,528,1,931.176
5462,CA-2024-101574,2024-09-28,2024-10-04,6,BD-11725,270,496,4,9.24
8054,CA-2024-152205,2024-09-28,2024-10-05,7,SF-20965,764,303,4,2.655
6321,CA-2024-160017,2024-09-28,2024-10-02,4,SP-20860,1294,343,4,10.368
4460,US-2024-125717,2024-09-28,2024-10-01,3,DS-13030,179,552,2,32.776
4461,US-2024-125717,2024-09-28,2024-10-01,3,DS-13030,1367,552,2,147.184
4462,US-2024-125717,2024-09-28,2024-10-01,3,DS-13030,1521,552,2,54.384
4463,US-2024-125717,2024-09-28,2024-10-01,3,DS-13030,740,552,2,76.776
4464,US-2024-125717,2024-09-28,2024-10-01,3,DS-13030,1261,552,2,14.352
4465,US-2024-125717,2024-09-28,2024-10-01,3,DS-13030,471,552,2,209.792
1069,US-2024-139955,2024-09-28,2024-09-30,2,CM-12160,1479,132,3,1.744
985,CA-2024-100314,2024-09-29,2024-10-05,6,AS-10630,988,168,4,7.968
986,CA-2024-100314,2024-09-29,2024-10-05,6,AS-10630,863,168,4,27.968
987,CA-2024-100314,2024-09-29,2024-10-05,6,AS-10630,1700,168,4,336.51
4843,CA-2024-118402,2024-09-29,2024-10-04,5,JO-15280,1328,432,4,243.92
4472,CA-2024-121300,2024-09-29,2024-09-29,0,MG-17680,89,291,1,63.686
4473,CA-2024-121300,2024-09-29,2024-09-29,0,MG-17680,1533,291,1,239.976
4474,CA-2024-121300,2024-09-29,2024-09-29,0,MG-17680,380,291,1,344.22
4475,CA-2024-121300,2024-09-29,2024-09-29,0,MG-17680,1301,291,1,15.552
4476,CA-2024-121300,2024-09-29,2024-09-29,0,MG-17680,250,291,1,21.248
4477,CA-2024-121300,2024-09-29,2024-09-29,0,MG-17680,1191,291,1,8.448
8591,CA-2024-126676,2024-09-29,2024-10-01,2,FH-14365,883,256,2,7.98
5139,CA-2024-128335,2024-09-29,2024-10-05,6,JA-15970,900,260,4,23.34
5140,CA-2024-128335,2024-09-29,2024-10-05,6,JA-15970,1102,260,4,51.55
5791,CA-2024-140186,2024-09-29,2024-10-02,3,PG-18820,919,465,2,35.0
5792,CA-2024-140186,2024-09-29,2024-10-02,3,PG-18820,113,465,2,72.784
5793,CA-2024-140186,2024-09-29,2024-10-02,3,PG-18820,438,465,2,97.84
5794,CA-2024-140186,2024-09-29,2024-10-02,3,PG-18820,264,465,2,51.75
5795,CA-2024-140186,2024-09-29,2024-10-02,3,PG-18820,706,465,2,46.672
6209,CA-2024-148138,2024-09-29,2024-10-03,4,ME-18010,1350,289,4,51.168
7663,US-2024-141509,2024-09-29,2024-10-01,2,SC-20575,585,497,2,99.2
9141,CA-2024-123029,2024-09-30,2024-10-02,2,BT-11530,1599,499,3,159.98
6694,CA-2024-144225,2024-09-30,2024-10-02,2,CC-12475,1066,211,3,164.88
5266,CA-2024-147452,2024-09-30,2024-10-03,3,CS-11845,1034,623,2,11.76
5267,CA-2024-147452,2024-09-30,2024-10-03,3,CS-11845,1141,623,2,167.94
5268,CA-2024-147452,2024-09-30,2024-10-03,3,CS-11845,419,623,2,3.89
9215,US-2024-120908,2024-09-30,2024-10-02,2,BF-10975,1022,302,2,20.664
9688,US-2024-130603,2024-09-30,2024-10-06,6,SC-20050,747,127,4,11.646
3296,CA-2024-113418,2024-10-01,2024-10-03,2,CM-12655,1662,265,2,1704.89
3582,CA-2024-117807,2024-10-01,2024-10-07,6,DK-13090,1177,109,4,104.85
